"Country" "Country_Code" "Indicator" "Indicator_Code" "Time" "Value" "Classification"
"6581" "Colombia" "COL" "Stock market turnover ratio (%)" "GFDD.EM.01" "2014" 10.16 0
"6582" "Colombia" "COL" "Stock price volatility" "GFDD.SM.01" "2014" 12.92 0
"6583" "Colombia" "COL" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "2014" 4.39360834 0
"6584" "Colombia" "COL" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "2014" 7913.383432 0
"6585" "Colombia" "COL" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "2014" 3.412994223 0
"6586" "Colombia" "COL" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "2014" 146.8523533 0
"6587" "Colombia" "COL" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "2014" 146.8523533 0
"6588" "Colombia" "COL" "GDP (current US$)" "NY.GDP.MKTP.CD" "2014" 3.78196e+11 0
"6589" "Colombia" "COL" "Real interest rate (%)" "FR.INR.RINR" "2014" 8.619199364 0
"6590" "Colombia" "COL" "Lending interest rate (%)" "FR.INR.LEND" "2014" 10.86733504 0
"6591" "Colombia" "COL" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "2014" 2.877810251 0
"6592" "Colombia" "COL" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "2014" 2.069740604 0
"6593" "Colombia" "COL" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "2014" 111.9878195 0
"6594" "Colombia" "COL" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "2014" 6.777927888 0
"6595" "Colombia" "COL" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "2014" 1.46746e+11 0
"6596" "Colombia" "COL" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "2014" 38.80151824 0
"6597" "Colombia" "COL" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "2014" 3594296994 0
"6598" "Colombia" "COL" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "2014" -11564621083 0
"6599" "Colombia" "COL" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "2014" -5.138885328 0
"6600" "Colombia" "COL" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "2014" NA 0
"6601" "Colombia" "COL" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "2014" -19412273848 0
"6602" "Colombia" "COL" "Consumer price index (2010=100, December)" "GFDD.OE.01" "2015" 121.05 0
"6603" "Colombia" "COL" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "2015" 4.16 0
"6604" "Colombia" "COL" "Stock market turnover ratio (%)" "GFDD.EM.01" "2015" 11.91 0
"6605" "Colombia" "COL" "Stock price volatility" "GFDD.SM.01" "2015" 16.67 0
"6606" "Colombia" "COL" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "2015" 3.052016573 0
"6607" "Colombia" "COL" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "2015" 6044.525556 0
"6608" "Colombia" "COL" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "2015" 2.11871999 0
"6609" "Colombia" "COL" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "2015" 150.4553309 0
"6610" "Colombia" "COL" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "2015" 150.4553309 0
"6611" "Colombia" "COL" "GDP (current US$)" "NY.GDP.MKTP.CD" "2015" 2.9152e+11 0
"6612" "Colombia" "COL" "Real interest rate (%)" "FR.INR.RINR" "2015" 8.781076807 0
"6613" "Colombia" "COL" "Lending interest rate (%)" "FR.INR.LEND" "2015" 11.44998726 0
"6614" "Colombia" "COL" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "2015" 5.005030657 0
"6615" "Colombia" "COL" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "2015" 2.453469416 0
"6616" "Colombia" "COL" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "2015" 117.5928442 0
"6617" "Colombia" "COL" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "2015" 6.870748075 0
"6618" "Colombia" "COL" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "2015" 85955450000 0
"6619" "Colombia" "COL" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "2015" 29.48530819 0
"6620" "Colombia" "COL" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "2015" 2418759041 0
"6621" "Colombia" "COL" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "2015" -10282987439 0
"6622" "Colombia" "COL" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "2015" -6.442234021 0
"6623" "Colombia" "COL" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "2015" NA 0
"6624" "Colombia" "COL" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "2015" -18293287020 0
"6625" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1980" NA 0
"6626" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1980" NA 0
"6627" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1980" NA 0
"6628" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1980" NA 0
"6629" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1980" NA 0
"6630" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1980" NA 0
"6631" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1980" NA 0
"6632" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1980" NA 0
"6633" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1980" NA 0
"6634" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1980" NA 0
"6635" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1980" NA 0
"6636" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1980" NA 0
"6637" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1980" NA 0
"6638" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1980" NA 0
"6639" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1980" NA 0
"6640" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1980" NA 0
"6641" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1980" NA 0
"6642" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1980" NA 0
"6643" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1980" NA 0
"6644" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1980" NA 0
"6645" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1980" NA 0
"6646" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1980" NA 0
"6647" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1980" NA 0
"6648" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1981" NA 0
"6649" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1981" NA 0
"6650" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1981" NA 0
"6651" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1981" NA 0
"6652" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1981" NA 0
"6653" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1981" NA 0
"6654" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1981" NA 0
"6655" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1981" NA 0
"6656" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1981" NA 0
"6657" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1981" NA 0
"6658" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1981" NA 0
"6659" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1981" NA 0
"6660" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1981" NA 0
"6661" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1981" NA 0
"6662" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1981" NA 0
"6663" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1981" NA 0
"6664" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1981" NA 0
"6665" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1981" NA 0
"6666" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1981" NA 0
"6667" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1981" NA 0
"6668" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1981" NA 0
"6669" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1981" NA 0
"6670" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1981" NA 0
"6671" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1982" NA 0
"6672" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1982" NA 0
"6673" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1982" NA 0
"6674" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1982" NA 0
"6675" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1982" NA 0
"6676" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1982" NA 0
"6677" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1982" NA 0
"6678" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1982" NA 0
"6679" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1982" NA 0
"6680" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1982" NA 0
"6681" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1982" NA 0
"6682" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1982" NA 0
"6683" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1982" NA 0
"6684" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1982" NA 0
"6685" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1982" NA 0
"6686" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1982" NA 0
"6687" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1982" NA 0
"6688" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1982" NA 0
"6689" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1982" NA 0
"6690" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1982" NA 0
"6691" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1982" NA 0
"6692" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1982" NA 0
"6693" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1982" NA 0
"6694" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1983" NA 0
"6695" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1983" NA 0
"6696" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1983" NA 0
"6697" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1983" NA 0
"6698" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1983" NA 0
"6699" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1983" NA 0
"6700" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1983" NA 0
"6701" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1983" NA 0
"6702" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1983" NA 0
"6703" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1983" NA 0
"6704" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1983" NA 0
"6705" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1983" NA 0
"6706" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1983" NA 0
"6707" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1983" NA 0
"6708" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1983" NA 0
"6709" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1983" NA 0
"6710" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1983" NA 0
"6711" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1983" NA 0
"6712" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1983" NA 0
"6713" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1983" NA 0
"6714" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1983" NA 0
"6715" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1983" NA 0
"6716" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1983" NA 0
"6717" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1984" NA 0
"6718" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1984" NA 0
"6719" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1984" NA 0
"6720" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1984" NA 0
"6721" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1984" NA 0
"6722" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1984" NA 0
"6723" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1984" NA 0
"6724" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1984" NA 0
"6725" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1984" NA 0
"6726" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1984" NA 0
"6727" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1984" NA 0
"6728" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1984" NA 0
"6729" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1984" NA 0
"6730" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1984" NA 0
"6731" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1984" NA 0
"6732" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1984" NA 0
"6733" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1984" NA 0
"6734" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1984" NA 0
"6735" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1984" NA 0
"6736" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1984" NA 0
"6737" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1984" NA 0
"6738" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1984" NA 0
"6739" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1984" NA 0
"6740" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1985" NA 0
"6741" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1985" NA 0
"6742" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1985" NA 0
"6743" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1985" NA 0
"6744" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1985" NA 0
"6745" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1985" NA 0
"6746" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1985" NA 0
"6747" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1985" NA 0
"6748" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1985" NA 0
"6749" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1985" NA 0
"6750" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1985" NA 0
"6751" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1985" NA 0
"6752" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1985" NA 0
"6753" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1985" NA 0
"6754" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1985" NA 0
"6755" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1985" NA 0
"6756" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1985" NA 0
"6757" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1985" NA 0
"6758" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1985" NA 0
"6759" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1985" NA 0
"6760" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1985" NA 0
"6761" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1985" NA 0
"6762" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1985" NA 0
"6763" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1986" NA 0
"6764" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1986" NA 0
"6765" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1986" NA 0
"6766" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1986" NA 0
"6767" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1986" NA 0
"6768" "Czech Republic" "CZE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1986" NA 0
"6769" "Czech Republic" "CZE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1986" NA 0
"6770" "Czech Republic" "CZE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1986" NA 0
"6771" "Czech Republic" "CZE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1986" NA 0
"6772" "Czech Republic" "CZE" "GDP (current US$)" "NY.GDP.MKTP.CD" "1986" NA 0
"6773" "Czech Republic" "CZE" "Real interest rate (%)" "FR.INR.RINR" "1986" NA 0
"6774" "Czech Republic" "CZE" "Lending interest rate (%)" "FR.INR.LEND" "1986" NA 0
"6775" "Czech Republic" "CZE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1986" NA 0
"6776" "Czech Republic" "CZE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1986" NA 0
"6777" "Czech Republic" "CZE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1986" NA 0
"6778" "Czech Republic" "CZE" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1986" NA 0
"6779" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1986" NA 0
"6780" "Czech Republic" "CZE" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1986" NA 0
"6781" "Czech Republic" "CZE" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1986" NA 0
"6782" "Czech Republic" "CZE" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1986" NA 0
"6783" "Czech Republic" "CZE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1986" NA 0
"6784" "Czech Republic" "CZE" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1986" NA 0
"6785" "Czech Republic" "CZE" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1986" NA 0
"6786" "Czech Republic" "CZE" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1987" NA 0
"6787" "Czech Republic" "CZE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1987" NA 0
"6788" "Czech Republic" "CZE" "Stock market turnover ratio (%)" "GFDD.EM.01" "1987" NA 0
"6789" "Czech Republic" "CZE" "Stock price volatility" "GFDD.SM.01" "1987" NA 0
"6790" "Czech Republic" "CZE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1987" NA 0
